Unnamed: 0,index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
2875,2875,60001860,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,32523e98417686f66d3c01f76f5bd1878c3d1866aa9febbab1d,TNN,,,11,2008,,,,7ed2792fd,customer1424
2876,2876,60001864,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,3a6ed50daadab10cb34e18401aa9766339aec38c24c43e02d,TQG,,,12,2005,,,,145d94730,customer215
2877,2877,60001867,B2B,TGPP,KVMB,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,eeb52c3aa40f8699c593c40295d17e6021c3cd08e7e1419ef7,VPC,,,10,1999,,,,168c09d6f,customer421
2878,2878,60001872,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1bea8bf24e0e5707b5502536aad0bc857c8624bdd6855327,VPC,,,2,2001,,,,696672810,customer1030
2879,2879,60001875,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1329da7f44279bac2f11aa7b9f2487b4bf12b948c5d9c5,VPC,,,6,2002,,,,dd43a6738,customer1133
2880,2880,60001878,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,4d85cdfe4da12c638bfb35008756f602bd052ed2cb1d7,VPC,,,10,2006,,,,b02425004,customer66
2881,2881,60001879,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,185c4b2155793ea1251edf3df461f43280f59e357f31,VPC,,,11,2007,,,,c40b6c353,customer574
2882,2882,60001881,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,bb1f0a027160bb99983162cdf9719e83f7b30f149aeb5,VPC,,,12,2010,,,,a8d8ba16b,customer1922
2883,2883,60001885,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,84fd809561f6cd1aecdbf41a9f262da44d0375cdd,LCI,,,1,1998,,,,a58b95714,customer1504
2884,2884,60001886,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,3332c3aac62139fa6ea7371a4e338122e1802d09fbd75791,LCI,,,2,2004,,,,75d4267c6,customer113
2885,2885,60001889,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,656f8555705605c944afd5d2f70085ae07d,LCI,,,10,2008,,,,08c3fa521,customer1148
2886,2886,60001892,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,f1a9a28f438601f97c9ddec4fe0474bb50908e17d9,LCI,,,11,2016,,,,4a06e36a9,customer1161
2887,2887,60001908,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1138b525b31b5c96db4e3f554162330f04ed30e38f63,LCU,,,3,2000,,,,ca8b782e0,customer751
2888,2888,60001916,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,12a751c2b9118936ae72172e9b0702be011a0da610f,LCU,,,12,2010,12,2021,,b9adc7be1,customer526
2889,2889,60001919,B2B,TGPP,KVMB,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,2f992673013d2e96df1cbd58c0cd9a9bf9f738b6555,YBI,,,5,2008,,,,8eced4c25,customer1487
2890,2890,60001920,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,20609a5bf0f4a61144b76a4984573965bd872d54b0f,YBI,,,12,2002,,,,6ae966bce,customer1350
2891,2891,60001971,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,32119850f379849c82b22e617ed68fe1b221d43a1c5375,THA,,,10,2001,,,,4fccb013b,customer1579
2892,2892,60001980,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,9a672e1cd893739414c15dc1c02f6f684e63c9ad,HNI,,,2,2011,,,,bc6df1601,customer605
2893,2893,60001986,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,15954e470ade3ac30a253974219434a88f3c30014c71b,BGG,,,2,2011,,,,27cbe37e1,customer1790
2894,2894,60001996,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,b8d5715412c08b7f1a9a0f718ed1b90c9c31ac504eb757,KGG,,,3,2011,,,,be0b5c8ca,customer89
2895,2895,60002019,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1e3364cc10dc0d686f73a7ccddeba50afbd7d9c1f,HNI,,,4,2011,,,,15056aca7,customer934
2896,2896,60002022,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,13b6a3d6cc865786ac750f9919f5c8325b51f396078977c023,BLU,,,4,2010,,,,d83e66d8c,customer1107
2897,2897,60002061,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,8565c0e5bccbdd77700c14473538baac18088c74737e5,LĐG,,,6,2011,,,,321a7e493,customer155
2898,2898,60002091,B2B,TGPP,KVMB,Cấp 1,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,TT hành chính kinh tế,CNMB,f3b173663249836278dfe83a1ae398aa8e5996bbce3adcd,HPG,,,1,2011,,,,24dce4a22,customer305
2899,2899,60002094,B2B,TGPP,KVMB,Cấp TW,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,2590ca4bef469d45949c4b2cf0b6426d2e42b6a240952f,HNI,,,8,2011,,,,bd5c5d6bd,customer1961
2900,2900,60002097,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,455efc710dad3f9d85d4e13490e5c72ade80aac21f3,SLA,,,7,2000,,,,2bd8006f8,customer703
2901,2901,60002102,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,4216edec267b142ae744b230f88cc8b9faae0a842b1,STG,,,7,2011,,,,a4c3be19c,customer1776
2902,2902,60002110,B2B,TGPP,KVMN,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,fbfe61c2825066ec9ba538b96e729531eed62e021,HCM,,,9,2011,,,,7b8290f9f,customer185
2903,2903,60002186,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,e6d92d6999cf1f6dbf248491b013b5efbbde5de583b,TNH,,,9,2014,,,,40d399a5f,customer1996
2904,2904,60002195,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,d924eabdbf5e01a4bb296259c07cf896123,HNI,,,3,2012,,,,1c888c0f5,customer620
2905,2905,60002200,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,ead25a7600c689b20fd906e4edaaa6e78c3a98f279,HNI,,,3,2012,,,,ad6bbdcff,customer984
2906,2906,60002207,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,10ec18531edbbc36b0ee35a554f0ad949c86ef46633b,BĐH,,,6,2012,,,,ddbb214da,customer640
2907,2907,60002237,B2B,TGPP,KVMT,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,cbc9eb2216794fc91738eae08b664349c4b98c1f3d5716f7,CTƠ,,,6,2012,,,,cdf68b553,customer1860
2908,2908,60002265,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1944b7b70831b43249108a214f46b207a3a4c2cbda6b7,ĐLK,,,8,2012,,,,d09d42d91,customer675
2909,2909,60002270,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1588a4581763be4e58e4b9caad0c2fff0f039f79b35,ĐNO,,,9,2012,,,,d2f6de8b4,customer1486
2910,2910,60002280,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,15f2803beee76b9945feb11650fe4ebfc9a96669aa888079,KTM,,,9,2012,,,,cc64e0559,customer1218
2911,2911,60002282,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,100feae7272e8ceb24376f0716ee7a76b2a9cee2f,ĐNI,,,1,2008,,,,56a5aa89c,customer1406
2912,2912,60002283,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,248e6bb26441d70a4bd77a63fc8d33d3a3484beb2a57,KTM,,,10,2012,,,,18a4c368f,customer624
2913,2913,60002301,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,24c750aaa423d90ecdeeb993a08e57c56ea021bbe8e7,HNI,,,8,2012,,,,bcca3e378,customer276
2914,2914,60002320,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,21cd778814ea00c5b56285cd2e6bfe479b945ee6b94e31,BNH,,,12,2012,,,,d448fba09,customer1867
2915,2915,60002330,B2B,TGPP,KVMN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,9f27fe6b908d5a204dc3034dad8b82853cae38a3fb4203,VTU,,,1,2013,,,,d0e762dd6,customer490
2916,2916,60002426,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,dd009f4fc7a1587b4c8f5325871563b8f621022eeb1,BNH,,,8,2013,,,,8480f510b,customer931
2917,2917,60002427,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,e6f39774b9ce1a4d168dbf443a266b99f683bb58e5e5,QNM,,,8,2013,,,,ac2f3ff06,customer1140
2918,2918,60002433,B2B,TGPP,KVMN,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,2df4f312b62b39f2a4bdaf93b9aa25bf3f57b9e3,HCM,,,8,2002,,,,ed500c77c,customer1215
2919,2919,60002455,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,8de581eff8c47c87d42f9288f7ebbd8fa90e7949c4452de5b215,QNI,,,11,2013,,,,1a5945d6c,customer702
2920,2920,60002472,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,70b5419a9dab414fcb68cf5be181f8eaa5314d8ba443f39,HBH,,,5,2013,,,,52ede22df,customer201
2921,2921,60002474,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,42a8c086378874bcc01e8a90f5943b94ddd11d3,VLG,,,11,2013,,,,99c75c393,customer465
2922,2922,60002501,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,e0d05980fd0af10f9c9147cc7943927145ff84c3973713,HNI,,,1,2014,,,,fd28b44a6,customer2013
2923,2923,60002506,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,1e22aef65b88cec3d85790f00f08024f69a4d7908aff8e67,AGG,,,2,2014,,,,25868dd65,customer772
2924,2924,60002510,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,38919e530df4cc363529a05076afab20a58a57bc1ccf3,TVH,,,2,2014,,,,8b26f7705,customer771
2925,2925,60002516,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,34fda78d8e436618e2e0c44c1d8daca4739f5fa95f,HNI,,,10,2014,12,2021,,bbd42ff17,customer1174
2926,2926,60002517,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,c59b2569b77133adc006864cd8dfa82670e1a2bbabecc64b,QNM,,,3,2014,,,,8ce130377,customer358
2927,2927,60002518,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,116368d94786b9fab4ae1cfb69ea0067dd93b27a1b1,HNI,,,7,2014,8,2022,,bf1de5cd4,customer1578
2928,2928,60002519,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,281f6785950f96d1fbc7a28f4d37ab1c210b6fa69a8869ab,BĐH,,,1,2014,,,,43f088d1d,customer825
2929,2929,60002522,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,65940d5b2c4020a1024b49452003ca67b97885300f,HNI,,,3,2014,,,,370d0dbe3,customer1752
2930,2930,60002524,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,30f2f3eb588e01e70c26a1749ac29e29edc1c3a31,SLA,,,7,2014,,,,9d6c9ecb3,customer1581
2931,2931,60002533,B2B,TGPP,KVMN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,c65ddb92032d0e42fe7a3427aa4e7a82900eda94eebe9115c93,BPC,,,7,2012,,,,2a6c89ef4,customer1827
2932,2932,60002535,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,be3463a146618fc3aa2da700114859ea91f9b20ddaa938402d,HNI,,,1,2014,12,2021,,81d46e45e,customer885
2933,2933,60002547,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,59d502f06dcebe6f73f304e597a6b62834ba65ce1f71f233fbd1a31,HNI,,,4,2016,,,,793a1e469,customer227
2934,2934,60002564,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1c62cac1dba3effc17b00514e9cd0e72c59cb601b9e5,HYN,,,4,2014,,,,196472cd8,customer1555
2935,2935,60002614,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,20fb69001f1f746e2becde3402710a7396ad59f62701,VTU,,,1,2008,,,,ba393ed73,customer460
2936,2936,60002640,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,13d2cc59ba969ff023305f1d5629f29d2a9c6caee1e7c3f,BĐH,,,8,2014,,,,94c01c4f8,customer1850
2937,2937,60002660,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,79788fe752b97e557a21b07413bf6346c2d5fe2b67,TGG,,,5,2004,,,,ff7184275,customer1038
2938,2938,60002680,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,2faf335331802b1c0b9d4dae890bce7d6d129c470b,QNM,,,9,2014,,,,48bc82c31,customer238
2939,2939,60002695,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,11fd58e945817aadf46d8f57a11a28b70213d43cd33d5,HNI,,,4,2014,12,2021,,0a4c5601f,customer299
2940,2940,60002696,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,1104fdeff8d3fb6a5db1970d21c9eb243c493067bd609f,KGG,,,6,2002,,,,323086032,customer1381
2941,2941,60002700,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,122fa6d124a02b5423519b6fe1478a090571266f30f,NAN,,,11,2014,,,,2d6073fce,customer1876
2942,2942,60002710,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,f2a02ceeccf132ea32868b603a4fc5d8ad59ae8143d5,ĐNI,,,12,2014,,,,54272d150,customer1565
2943,2943,60002711,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,3b6a44f63d7023cb117f69ed9e257c10672652112ab3c9d,BTE,,,11,2014,,,,9f5440953,customer1470
2944,2944,60002714,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,1e85d6d69c8304224d2fbb4ccdffa2fd50b4d25e8b75e5,BDG,,,10,2010,,,,cf0bc0d95,customer1673
2945,2945,60002727,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,16003649d2cf59b6ef8b336a340cf21e5b0bec92b,NAN,,,12,2014,,,,93b5c63fd,customer1872
2946,2946,60002729,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,aa9076aa607cc6d28e8d4a010d6fd9a54aa0d256591,NAN,,,12,2014,,,,7f6f7c5f8,customer626
2947,2947,60002736,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,16f28b7d5df0875b9eed9a41a2541d31cab05abf8d3fb,NAN,,,12,2014,,,,fe121da2d,customer1359
2948,2948,60002737,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,25c298b17141463b525f2b93a88b0f5498194d49737f,QNI,,,1,2015,,,,26d2055ea,customer1501
2949,2949,60002745,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1180e060a14094cc1c902655c6c90923d04dbdcd1c0b6c533db,NAN,,,1,2015,,,,853c49988,customer1724
2950,2950,60002767,B2B,TGPP,KVMN,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,29b17203575486b20cb75545e983d0041eeec0cd488ac62f,HCM,,,3,2016,,,,d2d547b63,customer1519
2951,2951,60002783,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1ea19c0f722329956f3332fe92320d239ae828f96ec727,THA,,,3,2015,,,,97c4aa63f,customer160
2952,2952,60002791,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,38a821c29e1d20cf16879f334eac471e94a33e3a339,LCU,,,4,2015,,,,6ffe94be3,customer1841
2953,2953,60002792,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,f4ad780fdfa7700b3ff477195bd97496a998ea505ef663,HNI,,,3,2015,,,,40367e798,customer1607
2954,2954,60002794,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1ac92e12626fb414daca7317794b1c655bb3de207c5,THA,,,4,2015,,,,81c278f42,customer366
2955,2955,60002795,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,bcebd95a6e5d0133e6d3bfce0360589a4783d5e57a79318bf9cd1,TTH,,,4,2015,,,,60e6b2de2,customer384
2956,2956,60002810,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,235a920714330bd75c14aeb2d88e6acc71115faf7,HTH,,,4,2015,,,,15c776dad,customer436
2957,2957,60002821,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,98b329daf446620ca8da753ab81312c855a9854011,TTH,,,5,2015,8,2022,,e1fbf7705,customer1654
2958,2958,60002823,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,77fe2fbbb09f9b410a3d6b4dc757c44a5cbf499c18b6c1f,STG,,,5,2015,,,,3004d86d0,customer1585
2959,2959,60002824,B2B,TGPP,KVMTR,Cấp 1,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,21a2b184e7b0bf88b66b16418be0ae98c162b7b6b79d014c3,ĐNG,,,5,2015,,,,d5a2f78e5,customer1420
2960,2960,60002825,B2B,TGPP,KVMB,Cấp TW,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,208dfdf3f7af886443141102263239b9875e966cf8a1,HNI,,,2,2010,,,,262eb18e0,customer1196
2961,2961,60002830,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,17961b7144d676ca83e9199391139cb3b565a49dd801fd,ĐLK,,,10,2015,,,,307404338,customer1923
2962,2962,60002842,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,208730ae6633bfd2ccdd4b8fe5be102207aa71a9199bbb,THA,,,6,2015,,,,bfb95bbe7,customer1969
2963,2963,60002850,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,4e950d8c70bb73a504c86ce61355f1bd05b79e98d727a0bb,TBH,,,6,2016,,,,08c41f08a,customer976
2964,2964,60002860,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,f66044a96434c73a668f351d07c2ecc7fa2996fe56b6d,LAN,,,6,2015,,,,ed21e8675,customer1542
2965,2965,60002865,B2B,TGPP,KVMB,Cấp TW,Cửa hàng chuẩn,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,711f46001e92e1f41f0fb93b1876357986fe4fa0b415,HNI,,,6,2015,,,,c123ca5ae,customer116
2966,2966,60002897,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,15c3e766a62af3ca0a22c503cfc7c0c5dd5d0aec77745a05,LĐG,,,2,2015,,,,966bfa619,customer1360
2967,2967,60002910,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,fd56815e3a39f54fd4fcab1805abef37e4e1a7e691876156b55,TGG,,,8,2015,,,,d31f5a1c7,customer1570
2968,2968,60002919,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,9f7ead2294a20819630b15df8c1d3d1015021c1633f,VTU,,,9,2015,,,,78d2b830e,customer1468
2969,2969,60002926,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,6b3d2a7e3717f03054123e6e9e32e764612a9a691e66b6dc8b5,QNI,,,10,2015,,,,6b8e97f97,customer735
2970,2970,60002931,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,481cc4da322371f9fdc34708b4c7b24201a56545,QNM,,,11,2015,,,,38350a134,customer1656
2971,2971,60002936,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,3fe85df015e9d820c925d6eff9c8357c71dfc996230409,BDG,,,3,2018,,,,cb5713a3e,customer809
2972,2972,60002940,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,29a169f3b316f906ad78de5ac59fd3c1a8ad3a8dac351fd1,QBH,,,11,2015,,,,2f15bf567,customer1743
2973,2973,60002941,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,e15e0e2e6660610ed5d734a8c1023ad36b,NAN,,,12,2004,,,,06acef44a,customer569
2974,2974,60002952,B2B,TGPP,KVMT,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMT,16c98ed830d313cf989f40f46d69e73818d0015aaf841319a9,AGG,,,4,2010,,,,9ce3e6397,customer1523
2975,2975,60002967,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,17d6228969dbb7068ee447a02700b37a34e37a5dca555,ĐNO,,,4,2015,,,,975fab547,customer1742
2976,2976,60002997,B2B,TGPP,KVMTR,Cấp 1,Cửa hàng chuẩn,Mua đứt bán đoạn,,Độc lập,TT hành chính kinh tế,CNMTR-TN,73d25cf7d100bf8dd28881b03c92e0cca8968070abcf9b,ĐNG,,,3,2016,,,,8a492b032,customer175
2977,2977,60003006,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,2227a718a80d98f60825d57467456f151abb74c5df7e2ec4f9,ĐNG,,,4,2016,,,,abb8e1396,customer887
2978,2978,60003013,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,39d31ec6daadd8e4b44dda3d666f8b049b34598ece2671bfff,TBH,,,9,2016,,,,99d1e7aac,customer1322
2979,2979,60003022,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,6597ae0948fe7412e8c57880930ebf3e599347204009,QNM,,,8,1996,,,,739a6f968,customer997
2980,2980,60003023,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,d09377c778a9883176e9de98c6acf260ddb14b5d81347e4f,LSN,,,4,2015,,,,1fd7cc9bf,customer814
2981,2981,60003031,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,c8fd9012f99b526f6c3ada8eed51b46259223b38f09,BPC,,,5,2005,,,,eb3963b61,customer1332
2982,2982,60003039,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,daed59a738a3fb2d9a2fbb65d8291b720270f338ee18ab,QNI,,,6,2016,,,,2cf56a264,customer1686
2983,2983,60003040,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,35faaafe632371cca91eb0abefe206a694d033,NĐH,,,5,2016,,,,7888bf1cf,customer1693
