Unnamed: 0,index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
2902,2902,60002110,B2B,TGPP,KVMN,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,285e9cba5dc977571658922441b8069d060cd5cf5,HCM,,,9,2011,,,,7b8290f9f,customer185
2903,2903,60002186,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,112ec6ae91b6858a0b2b78686bb5f72955a8f42d491d,TNH,,,9,2014,,,,40d399a5f,customer1996
2904,2904,60002195,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,7b3364b549b6672068ca72d6d8f350c8bdcf,HNI,,,3,2012,,,,1c888c0f5,customer620
2905,2905,60002200,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,609a8cc95c3131fac4f859a662b6ba582df13fdebff,HNI,,,3,2012,,,,ad6bbdcff,customer984
2906,2906,60002207,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,268090189d26ccbdaa29f42acc116f21f9e34112a6f,BĐH,,,6,2012,,,,ddbb214da,customer640
2907,2907,60002237,B2B,TGPP,KVMT,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,3b8752c0adca1484a72b7e2a2d598e50e2c762396598fee40f,CTƠ,,,6,2012,,,,cdf68b553,customer1860
2908,2908,60002265,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,319a926f36387eecf6c8d4ccc83cf75c346ff6a6d1d3fd,ĐLK,,,8,2012,,,,d09d42d91,customer675
2909,2909,60002270,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1860e54758db5e23cf9cb4b4775ba13449911b10b35,ĐNO,,,9,2012,,,,d2f6de8b4,customer1486
2910,2910,60002280,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,486436a7fd17a6a426da3cc33b9d20910b1821db7f25ce1,KTM,,,9,2012,,,,cc64e0559,customer1218
2911,2911,60002282,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,70aff2e275190ba3a39cbfa6dbb99c35449d88961,ĐNI,,,1,2008,,,,56a5aa89c,customer1406
2912,2912,60002283,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,6334d58256ce28f8a5e17c9c5c2a68024c004f5d4d9,KTM,,,10,2012,,,,18a4c368f,customer624
2913,2913,60002301,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,8c10f9099dbc69c2897a346d769e3fb5c14732cde5,HNI,,,8,2012,,,,bcca3e378,customer276
2914,2914,60002320,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,d148a7451d6b5ef6c39407a8165d86fd72a48a24d9d67,BNH,,,12,2012,,,,d448fba09,customer1867
2915,2915,60002330,B2B,TGPP,KVMN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,16e1b292c06dfffec320014054ed1405e0c4784e61e1fd,VTU,,,1,2013,,,,d0e762dd6,customer490
2916,2916,60002426,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1dd88c3496b647e8adb0935d266d0e3433419e0ac85,BNH,,,8,2013,,,,8480f510b,customer931
2917,2917,60002427,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,b709d6d0376b30a6e8e3f738731f4bc57eca9e6df9,QNM,,,8,2013,,,,ac2f3ff06,customer1140
2918,2918,60002433,B2B,TGPP,KVMN,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,36e4b2638bee29996f2109704fa987ac7c9a21c5,HCM,,,8,2002,,,,ed500c77c,customer1215
2919,2919,60002455,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,3a028460c7a72c181167c566aae06124c517c176e7f6c2e0273,QNI,,,11,2013,,,,1a5945d6c,customer702
2920,2920,60002472,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,6e1991168a744ad962dad80bf12dfdf0617e2184ee1cf1f,HBH,,,5,2013,,,,52ede22df,customer201
2921,2921,60002474,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,dd974ba526a9395daea1a5ba8a2a7e8ba56b1b,VLG,,,11,2013,,,,99c75c393,customer465
2922,2922,60002501,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,46981860dfe876ce193510305eed88ce6c43a48e47c9d,HNI,,,1,2014,,,,fd28b44a6,customer2013
2923,2923,60002506,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,1c2726663d6977a1d06a08a9aabf2139759f7fcbaec92e89,AGG,,,2,2014,,,,25868dd65,customer772
2924,2924,60002510,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,394781af349eec46900f6e3275d9c0972be9501c4fd9,TVH,,,2,2014,,,,8b26f7705,customer771
2925,2925,60002516,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,10806298b075e3d6c2510df200919469db65efa7f9,HNI,,,10,2014,12,2021,,bbd42ff17,customer1174
2926,2926,60002517,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,380e108d279f410358783309825315cdb7302b692bc4cd30d,QNM,,,3,2014,,,,8ce130377,customer358
2927,2927,60002518,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,191c6455a3c71244f2faba8c55a932d37b4091f2bc85,HNI,,,7,2014,8,2022,,bf1de5cd4,customer1578
2928,2928,60002519,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,9374110005bc7e97a9233159f9b0fe89576e0be15982d5,BĐH,,,1,2014,,,,43f088d1d,customer825
2929,2929,60002522,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,774b0d061fc1fa41c6834840a5f930d873d0586c05,HNI,,,3,2014,,,,370d0dbe3,customer1752
2930,2930,60002524,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,719380d37fae5afd13a9232a2c94ba9feed01e0af5,SLA,,,7,2014,,,,9d6c9ecb3,customer1581
2931,2931,60002533,B2B,TGPP,KVMN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,10577b6325f849e8d88c83a8041e81994d75f068cd29b4d3f8d7,BPC,,,7,2012,,,,2a6c89ef4,customer1827
2932,2932,60002535,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,2b72f7976ed72333c4a592ae82046baae497a9592da4ae2fa7,HNI,,,1,2014,12,2021,,81d46e45e,customer885
2933,2933,60002547,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1ae741eeb1d719517ed491b3cd54c3094a7b420216e5d5aa300d797,HNI,,,4,2016,,,,793a1e469,customer227
2934,2934,60002564,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,44cde2570ca49d956a37052f8cf439fba6fc9f55ccd,HYN,,,4,2014,,,,196472cd8,customer1555
2935,2935,60002614,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,6653c9e93614f1594051edeecde52f6a7ee1cf63cc07,VTU,,,1,2008,,,,ba393ed73,customer460
2936,2936,60002640,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,655db79f44168c82243507b86def2135834cf10fe0e88fb,BĐH,,,8,2014,,,,94c01c4f8,customer1850
2937,2937,60002660,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,60bee2e2a6232e0d24b80b3a61a3dd91079c6d687,TGG,,,5,2004,,,,ff7184275,customer1038
2938,2938,60002680,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,17b33895eceac42e94bde999584be3132af1a5f5d,QNM,,,9,2014,,,,48bc82c31,customer238
2939,2939,60002695,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,c6f815788bc1ebe49796c2c6c920d8da1990b8793db39d,HNI,,,4,2014,12,2021,,0a4c5601f,customer299
2940,2940,60002696,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,6524ac5f9a90d755f652276b61cdbd3ae307150731f591,KGG,,,6,2002,,,,323086032,customer1381
2941,2941,60002700,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,ea73019e3737bb1e27d2bfaddfd068e40d1647635d,NAN,,,11,2014,,,,2d6073fce,customer1876
2942,2942,60002710,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,126e2d6d19245c43d7e08155b77f0052463d392ca5d069,ĐNI,,,12,2014,,,,54272d150,customer1565
2943,2943,60002711,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,1ea175d09f8af2a63ebd0a1b689b6823cb67f8ff9e2303b9,BTE,,,11,2014,,,,9f5440953,customer1470
2944,2944,60002714,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,3467f7566e3fb2a82d3a4e1f65adca41b66472dfa0f69,BDG,,,10,2010,,,,cf0bc0d95,customer1673
2945,2945,60002727,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,17646986ec766fbc890df0b8a234bfd633e230ae45,NAN,,,12,2014,,,,93b5c63fd,customer1872
2946,2946,60002729,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,d388931ebaea3d0051dc0c1cfdd594f54d9a59528ed,NAN,,,12,2014,,,,7f6f7c5f8,customer626
2947,2947,60002736,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,7bfd10e960f88ba7489d5c4f01ce568bceec361bd59f,NAN,,,12,2014,,,,fe121da2d,customer1359
2948,2948,60002737,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,dac135f1115b020c421e04c9e76701a552dcdf4e647,QNI,,,1,2015,,,,26d2055ea,customer1501
2949,2949,60002745,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,5224f1da85341e93e00dbabd17c52623f624d2ebfec8d29ea3,NAN,,,1,2015,,,,853c49988,customer1724
2950,2950,60002767,B2B,TGPP,KVMN,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,fd3815603ce6a67f7574c876552c4e5e815b843cb987837,HCM,,,3,2016,,,,d2d547b63,customer1519
2951,2951,60002783,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,356634421a845ae856f0e55a2384ca4f456833c9acf99,THA,,,3,2015,,,,97c4aa63f,customer160
2952,2952,60002791,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,2a8b41bf5c098a58e0394cab93ea9648b400a652f5c7,LCU,,,4,2015,,,,6ffe94be3,customer1841
2953,2953,60002792,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,2f61aaa913f86698c968b037d4769d9fc5af4791bdb013,HNI,,,3,2015,,,,40367e798,customer1607
2954,2954,60002794,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,667518cd756815d5a3c83d6ac6d92f5fe0a2227fd4df,THA,,,4,2015,,,,81c278f42,customer366
2955,2955,60002795,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,15be958728d366ebe4300e7163c661e1607648fc5b8b0379dbe6f,TTH,,,4,2015,,,,60e6b2de2,customer384
2956,2956,60002810,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,671bddce6e2775a5ff33abe51fe33613c99ab2c201,HTH,,,4,2015,,,,15c776dad,customer436
2957,2957,60002821,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,7616235995e2e5b51ec7be496b2b272a652a5ed9599,TTH,,,5,2015,8,2022,,e1fbf7705,customer1654
2958,2958,60002823,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,3fee3cfbe2d58bc19421e014a3e371dc9295ed4c4df85db,STG,,,5,2015,,,,3004d86d0,customer1585
2959,2959,60002824,B2B,TGPP,KVMTR,Cấp 1,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,1ae72d908ad23ca2ad252e5ac08e1872df587fb70f3c5b7cd,ĐNG,,,5,2015,,,,d5a2f78e5,customer1420
2960,2960,60002825,B2B,TGPP,KVMB,Cấp TW,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,667ec652e81f7e41c4293b1762cb877b04b4aa21f1b,HNI,,,2,2010,,,,262eb18e0,customer1196
2961,2961,60002830,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,6a208453aebbd9dd366e81cb4a1a356183f5fdad97325,ĐLK,,,10,2015,,,,307404338,customer1923
2962,2962,60002842,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,9f7984cbd379e25fc990defe38fb9b4a2426281360d11,THA,,,6,2015,,,,bfb95bbe7,customer1969
2963,2963,60002850,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1fcd833339a4926f300801549e0846560d62ef6859e04c937,TBH,,,6,2016,,,,08c41f08a,customer976
2964,2964,60002860,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,30c6a98c0583c2ae9d17904b1390759b8904146eb1295,LAN,,,6,2015,,,,ed21e8675,customer1542
2965,2965,60002865,B2B,TGPP,KVMB,Cấp TW,Cửa hàng chuẩn,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,13bc7ce2fcf177ac5f0c2881a5ef90e6dca16fa08b85,HNI,,,6,2015,,,,c123ca5ae,customer116
2966,2966,60002897,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,2d782dbdc9b20aa2268851ab8989b36f67714261eb493ab,LĐG,,,2,2015,,,,966bfa619,customer1360
2967,2967,60002910,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,17f70d97c2be215c8a0c36651d10ba0ea3b2d948dd81dd704a4d,TGG,,,8,2015,,,,d31f5a1c7,customer1570
2968,2968,60002919,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,65e49a062a4fc501e35619f9575ddd6db86468f9367,VTU,,,9,2015,,,,78d2b830e,customer1468
2969,2969,60002926,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,34b48615fa3135550ff4a7f1397f6e893571be7b696e2396f1b,QNI,,,10,2015,,,,6b8e97f97,customer735
2970,2970,60002931,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,fc912669b7b057b4141325a5bd06832b1a788f6565,QNM,,,11,2015,,,,38350a134,customer1656
2971,2971,60002936,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,8e0c3af0abe23e4fef862945e9d33aba28245b5f4895f,BDG,,,3,2018,,,,cb5713a3e,customer809
2972,2972,60002940,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,bf0d5256bb36158dbc8f1b6c6e38f5a073ef90f1ca6f3e07,QBH,,,11,2015,,,,2f15bf567,customer1743
2973,2973,60002941,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1c8f954124b949b48f28339373b78aeb5,NAN,,,12,2004,,,,06acef44a,customer569
2974,2974,60002952,B2B,TGPP,KVMT,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMT,bc3e49f874e7713bae6a2993fd49bd13f101564b682dd84f,AGG,,,4,2010,,,,9ce3e6397,customer1523
2975,2975,60002967,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,813b20b4c582ae432045333ad70d4f2a4ca5cb6884f09,ĐNO,,,4,2015,,,,975fab547,customer1742
2976,2976,60002997,B2B,TGPP,KVMTR,Cấp 1,Cửa hàng chuẩn,Mua đứt bán đoạn,,Độc lập,TT hành chính kinh tế,CNMTR-TN,63bfa1c8a23969a527867df9716ee2ea9eac8d06808319,ĐNG,,,3,2016,,,,8a492b032,customer175
2977,2977,60003006,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,b4f4cf4a980c630b62b1dc2193fc036b0f2af662f035bbd23b,ĐNG,,,4,2016,,,,abb8e1396,customer887
2978,2978,60003013,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,310ba08341ebc32cf12da30cf4176caeb8f138bddb3f6b4f29,TBH,,,9,2016,,,,99d1e7aac,customer1322
2979,2979,60003022,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,7f2f05301024381c8f6e2354d60fe57d7b5231ea865687,QNM,,,8,1996,,,,739a6f968,customer997
2980,2980,60003023,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,13785a311c22a4794bd93d99af7faaa59cab51c82738e27,LSN,,,4,2015,,,,1fd7cc9bf,customer814
2981,2981,60003031,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,3f21642b0eccdd1c14e6f41ef34649a139aaac08f857,BPC,,,5,2005,,,,eb3963b61,customer1332
2982,2982,60003039,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,220f1babf1052fa19e050c8ecb176984c23673d3c471e35,QNI,,,6,2016,,,,2cf56a264,customer1686
2983,2983,60003040,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,7337ed7369196fa5add127261c0aa6e6134f3,NĐH,,,5,2016,,,,7888bf1cf,customer1693
2984,2984,60003041,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1deb3b14aba5f0f70f49264af0ffd32c60a0130401,HNI,,,5,2016,,,,1616fa953,customer1526
2985,2985,60003043,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,60348820734db47cd89d4b1e2bfaf116a5,NAN,,,6,2016,,,,71aef6b2f,customer581
2986,2986,60003055,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,61bbba0ba95b9c4e1c990a0a87b797bd2b453669e20b,GLI,,,9,2016,,,,0d0aca24f,customer1531
2987,2987,60003060,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,a60072228f64f13576cd2b0972662bebfd986d,TBH,,,6,2016,,,,d4c23a61c,customer1494
2988,2988,60003068,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,93cb87a90ceb932d9c0fc2ce60886e168519db561002753,BTE,,,7,2016,,,,cc7903a7e,customer1223
2989,2989,60003076,B2B,TGPP,KVMB,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,66e2c956f3a0f2b221201b556982816cdc5b8e6a7549,HNI,,,7,2016,12,2021,,4ae185656,customer1522
2990,2990,60003084,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,5974a9f18d9e4593c28dbb124fb4557aa540aa9900da3ee7,PTO,,,7,2016,,,,084a80812,customer444
2991,2991,60003088,B2B,TGPP,KVMTR,Cấp 1,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,TT hành chính kinh tế,CNMTR-TN,e030e5c5f5ddbeb95377d8f6190aac63421cb3b04555,ĐNG,,,3,2006,,,,047ce954c,customer267
2992,2992,60003091,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1c4a542df80bf8ed7fb92a7039eba85b924ccc3846d15,QNH,,,10,2016,,,,4c0b4bae7,customer509
2993,2993,60003095,B2B,TGPP,KVMT,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMT,36c051868ee44edfd5230217b466f80db61c70ad9fbcee669,AGG,,,4,2010,,,,aa8fd38eb,customer157
2994,2994,60003099,B2B,TGPP,KVMT,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,6214be6e4eec7e16ba075b22261b179b84b2f7b6b1,CTƠ,,,10,2016,,,,a18d823b3,customer1938
2995,2995,60003118,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,59744be1e054910b59ce5a5ce736f2b5aae05840d,HBH,,,12,2016,12,2021,,c6a3f4804,customer1337
2996,2996,60003130,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,cd347f9531392284157b67f4959761c334ae9b,KTM,,,12,2016,,,,19ba876a6,customer1449
2997,2997,60003131,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1463e837e0cb16681d94688103c8b3a1970b1f0dabc009d45,QNM,,,10,1996,,,,3bb478dea,customer2012
2998,2998,60003150,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,3d85fe7512961d3100a5ac79549fa6368ce0144643e975,BDG,,,2,2017,,,,837c59f74,customer1263
2999,2999,60003170,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,4af3423cd65164c53edfce98e2d1fdefe1cb35,ĐLK,,,3,2017,,,,007e6bb72,customer840
3000,3000,60003171,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,1cb9cbb0819eead17c093b2abdbb3715ff983b4c2210888ef3,ĐNI,,,3,2017,11,2022,,dcb2a961a,customer1407
3001,3001,60003173,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,cddff3862fb31ef3e33eab068900b07888d4e871243f1,VPC,,,10,2017,,,,e64013f63,customer1615
3002,3002,60003192,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,15f1e086f2b77639b773ed4f4dda2f850bda0edf61,TNH,,,10,2010,,,,02f0892fa,customer706
3003,3003,60003200,B2B,TGPP,KVMT,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMT,deb3c93f6ed5ff645bba6c6d8203ded28a68f2e00c6eca5,CTƠ,,,12,1899,,,,e94326f22,customer343
3004,3004,60003202,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,278a26dd1655bef3b6c0e1f988a3c827b6d1e86ab95,BLU,,,6,2017,,,,cd395ab91,customer1833
3005,3005,60003205,B2B,TGPP,KVMN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,48bf3ad284b0de52bf33be66d614e1cb193bf623417,BTE,,,6,2017,,,,f445f6b3a,customer308
3006,3006,60003206,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,e2e63dd192b076a094a4f09e2b81e5bc43f7e2061,NTN,,,5,2017,,,,ca38dbee5,customer1403
3007,3007,60003215,B2B,TGPP,KVMN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMN,4161a72b909ebbd74f9bd82d7efcd78da48319d762e13,ĐNI,,,7,2017,,,,19691a7e7,customer1262
3008,3008,60003240,B2B,TGPP,KVMN,Cấp TW,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMN,3b288081a934b9b8b163b46dc62b64110f9b014d57,HCM,,,1,2017,,,,29790b3df,customer1931
3009,3009,60003242,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,ab7794fead72853d396d94baf558604f12b61b,GLI,,,8,2017,,,,75238cde4,customer1755
3010,3010,60003244,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,132e03d8ea5c55e01d5a471924b74b077310db395f4df6e7,HDG,,,7,2017,12,2021,,102f4add5,customer1441
