Unnamed: 0,index,site_store,b2b_b2c,channel_id,region,city_level,store_concept,trade_term,area_range,store_type,urbanization,branch_area,address_2,address_3,showroom_area,warehouse_area,start_month,start_year,end_month,end_year,note,customer_id,customer_name
2603,2603,60000884,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,4553ee8c2892bb791168b0f2c7dff9d1a0156b1,VLG,,,7,1998,,,,142230830,customer627
2604,2604,60000886,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,256a7c40bdc49b873d143cc667ced49c1e04cec71,VLG,,,2,1999,,,,50f899839,customer629
2605,2605,60000887,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,647648fddc99923bba67d2f518908f4c9f8089ccc475,VLG,,,1,1999,,,,59afe2df1,customer1628
2606,2606,60000891,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,633b17b28a4cf47ec99563a5ceaca6037e42efcad9,VLG,,,8,1999,,,,3c8e45a66,customer1891
2607,2607,60000893,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,bb55911062f2d53dc46c378c1c11c6b4b0f889d21ada4b,VLG,,,4,2000,,,,a85c9fe89,customer109
2608,2608,60000897,B2B,TGPP,KVMT,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMT,39a57dde4f7680e74ef0ffe3e8987090e14a03dbb2bad,VLG,,,12,2000,,,,c0cc4ea12,customer1865
2609,2609,60000904,B2B,TGPP,KVMT,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMT,b8721ee90bf9e3f2dfa9af87fb18fbe089cb100c8211,VLG,,,11,2003,,,,fb6efce83,customer533
2610,2610,60000921,B2B,TGPP,KVTN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,38954668710056e94c1327ad9e768e4b6e9f8536269787baa04d959f,ĐLK,,,12,1997,,,,3f3cead31,customer297
2611,2611,60000923,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,73c24018de974aa925729c1b800f11820dd11c7c2149de474465cc0d1,ĐLK,,,11,2000,,,,3387ea1c7,customer588
2612,2612,60000927,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,79865edd5ffd8453d6cf6352ecdde32a4e27ab,KHA,,,8,2010,,,,7f98c6160,customer1569
2613,2613,60000934,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,13cc2722be874decabd814ca7912545ece1e13f62b,ĐLK,,,1,2000,,,,56924c804,customer1040
2614,2614,60000954,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,13aaeff8a5d39086221412ed72f5443b03dd6a125130c4d7,ĐLK,,,2,2005,,,,5e49d982b,customer260
2615,2615,60000956,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,4bb26ac3c31f0f3049628cf3bf9eb2f0446832c5ae1321,ĐLK,,,1,2000,,,,b607e99bd,customer1090
2616,2616,60000958,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1eb947792ad2f07362898dcde7571ba50e45,ĐLK,,,4,2009,,,,a746ad68e,customer1760
2617,2617,60000965,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,daeb66155ac7be7a4001148dde5f2f90a5ae3be3dff,ĐNO,,,3,2020,,,,015561afb,customer319
2618,2618,60000967,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,4f56f146194108a515ebb2ebde8cec0ec497bfa494ab,ĐNO,,,8,2016,,,,c0af9c42c,customer1278
2619,2619,60000977,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,12fd5853a1de5900f2a315f12d4d8a7f0bc1acd,ĐLK,,,1,2007,,,,3b90912ad,customer1012
2620,2620,60000979,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,17f62bfd067e44380a5b892c3c5f9cfb12eedd4b1,ĐLK,,,4,2000,,,,2cb825a34,customer519
2621,2621,60000981,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,691c06cb77ca8fab686011d02b3a029cbd1c39abbfc11,ĐNO,,,7,2010,,,,7e4c2105f,customer1416
2622,2622,60000984,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,16d7aee6ad1c5cb1f30c1f413d5ac6889f3c1ab89707f,ĐNO,,,1,1999,,,,533b93ec0,customer1245
2623,2623,60000986,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,1e25e937f73ebfe613aa359104177f60d2d4c0f31a43b1,ĐNO,,,10,2005,,,,5e8889a47,customer1429
2624,2624,60000990,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,3fdcd198d4ef3ca9bcf60b4b07c7cda0376451c0fa38825fd0b3,ĐNO,,,11,1999,,,,819ffc2d2,customer1168
2625,2625,60000992,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,45f96993ba76d88e2e9e8524abc198af9301eb9a51,GLI,,,9,1997,,,,706992e4f,customer205
2626,2626,60000994,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,6bc86c000f0af8231a49ecdaafc16fff6d00e1,GLI,,,3,2007,,,,ae5129c78,customer1696
2627,2627,60001001,B2B,TGPP,KVTN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,17a7298915f12f8ddf54711a5d30fd7a178ca8b,ĐLK,,,12,1998,,,,ed2a6606a,customer451
2628,2628,60001002,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,783f8b69ec5f0b0c8f55dae93e5ed30452d56f,GLI,,,9,1997,,,,26e63551a,customer1444
2629,2629,60001005,B2B,TGPP,KVTN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,f0b34f5b7e0cde041088847258fa14fd7d27,GLI,,,7,2002,,,,533ec7864,customer1329
2630,2630,60001012,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1aac65bf82c92ca76af81e812acc40e4ed806b20f9b1,KHA,,,2,2001,,,,092c711f3,customer1878
2631,2631,60001013,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,a38bd04c810c491a0f4519cc6ac309972f7e7ebe09,KHA,,,4,2004,,,,556cf2e4c,customer434
2632,2632,60001022,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,f3fddb3df8bc01b79a10c7970700b7ddfc2b0a0e41311681b155,LĐG,,,10,2006,,,,a599605b5,customer1106
2633,2633,60001025,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,b696663dd2baded9a22c0b953d4e978c6c09dcc1,GLI,,,8,2010,,,,61905b784,customer856
2634,2634,60001030,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,703c0f284e3741ff33cdb80e0645623f25f1d0237b9,GLI,,,1,2000,,,,06704aeb9,customer303
2635,2635,60001033,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1f01107869d0642fe815156a74419c1d2589ba93751699,GLI,,,3,2006,,,,b8956704c,customer29
2636,2636,60001035,B2B,TGPP,KVTN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,45b18108e832fd88dae03c81775e8bc2b01d58161d31,KHA,,,8,1992,,,,fb24ee572,customer1120
2637,2637,60001036,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,35199361b1e6cb259181d83643f27239b4c596e0f1f7,KHA,,,1,1999,,,,6a6769abe,customer167
2638,2638,60001043,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,3ec96827ef70025b064145b12e7b97ed7c06d,GLI,,,11,1999,,,,0fcc8fa1d,customer149
2639,2639,60001046,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,119c9ff1335f8914749d9a156ad13f587de9a28b071eb,LĐG,,,12,1999,,,,98511524a,customer1458
2640,2640,60001049,B2B,TGPP,KVTN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,88f4cb1ce74bfe6f012e370a1902a9e9c4a4101f31baa7,LĐG,,,8,1998,,,,a4a29b0f2,customer447
2641,2641,60001054,B2B,TGPP,KVTN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,3f400b210b6ac510778e587265d46b187a646fb55e8db05,KHA,,,10,1992,,,,8b1e6e329,customer1573
2642,2642,60001058,B2B,TGPP,KVTN,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,12cf8f042d1afe87b94a96805d62b9fc256869,LĐG,,,5,2004,,,,06a1558e6,customer300
2643,2643,60001064,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,19f7c90544e03ae240b2fdad09fb28ea8b74463404af,KHA,,,5,2000,,,,abe6ea666,customer586
2644,2644,60001067,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,2e5c965a41e61d24cb48a4988c9ccf8ee4210e9,KTM,,,11,1994,,,,d04355af1,customer585
2645,2645,60001068,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,2af0d9ee2a5483c1a75996b671e2ea5680d346ab,KTM,,,5,1998,,,,a468f8a28,customer480
2646,2646,60001069,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,4c27a4c234e9630958e7dc9a882e7c4c84fe315,KTM,,,10,1998,,,,9cae5acbe,customer710
2647,2647,60001074,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,61cf5c467d6c201bedca7d76e6f9d666b2c0bcf37d06b2bcb,LĐG,,,3,2006,,,,7cf6251b9,customer1347
2648,2648,60001081,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1798d561adec652e7b1851b1d395980abc1024d,GLI,,,7,2008,,,,2e2ae9afd,customer38
2649,2649,60001082,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,68e2756fdaa5a32f290b976530b3e76d4512caf,GLI,,,12,2008,,,,781d1bde6,customer89
2650,2650,60001084,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,6a6092f44564bedb65de890e359c5bf52250a54dfd,KHA,,,6,1997,,,,c6205a000,customer269
2651,2651,60001086,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1ce8b5d58e97d48b9db4ce3124d4c7f7fcbbc4c5,KHA,,,2,2000,,,,c377cd219,customer736
2652,2652,60001088,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,a053ad982b9de0eb088e46a7fd7c1201f6e731753,KHA,,,6,2005,,,,aa212591b,customer1562
2653,2653,60001089,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,6eb39e62ce647f1843428118c9ae833860db62febb,KHA,,,6,2006,,,,d184cc071,customer1412
2654,2654,60001092,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1c627359a7e0860f5940563ac008567110ad517,GLI,,,11,2001,,,,947be820e,customer367
2655,2655,60001093,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,e4601e04ee914df0341250971425016626f853,GLI,,,1,2004,,,,a15b472c1,customer573
2656,2656,60001094,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,6f85efc83103ab6fa8722ee23138b3ff3acc8b47,PYN,,,8,1999,,,,4efd0f9dc,customer1636
2657,2657,60001104,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,5d05c7ac6625cc9f590c97f45d8e0430ae382dcd194b1b5,KTM,,,12,2006,,,,d57f4c410,customer1261
2658,2658,60001107,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,3d97091837e20dc199ab1dcdac3d3c17d,GLI,,,1,2006,,,,f7a848aa2,customer1508
2659,2659,60001110,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,590b6eca3e005145518e58829e1d9312036fe2a7,PYN,,,8,1997,,,,f67b8bc69,customer1947
2660,2660,60001113,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,7915480f327fc6b07e422586c4af82f5ba90485f,PYN,,,7,2003,,,,0fb14a94f,customer644
2661,2661,60001114,B2B,TGPP,KVTN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,3de0a16842734ae7705819b437ded708d200740a5,PYN,,,6,1993,,,,8aa1108f8,customer1268
2662,2662,60001115,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,6be1a51b0ebb14003f9cd44c79adb0254da1b2a927,PYN,,,3,1999,,,,5c88ac431,customer1577
2663,2663,60001116,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,1d3c31f0daf34358d578908827728ba9817671a2d,PYN,,,12,2005,,,,fbf3f735f,customer508
2664,2664,60001122,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,6f76ea00b7c8737422861ca32c43915ac377fcf2d1274825,LĐG,,,3,2006,,,,bfaf1b8cc,customer883
2665,2665,60001123,B2B,TGPP,KVTN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,1c538feb4e199d37c7f457839db75ce1b644e6f5b7a2799,LĐG,,,3,2006,,,,f5e4571b0,customer792
2666,2666,60001124,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,1a350ce30275dc3e09d562faf7bf81cdad95ae9f1a470c9f,LĐG,,,10,2006,,,,72ec0261d,customer376
2667,2667,60001133,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,35d1f3eefb8497c5f6add4a66a572b6a842f20e8c3,PYN,,,1,2002,4,2021,,37f8d92d8,customer1428
2668,2668,60001140,B2B,TGPP,KVTN,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,3baa208118e4b5d71eb04fff04238f39c5c912411fc11473a1e71f3d96c6f93257b7,NTN,,,12,1999,,,,469bf5eef,customer1971
2669,2669,60001141,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,7b7dc85e748fe24ceedd3b3e51049d83fc4498ea668a6568f24ee13769ad9a53ba5,NTN,,,10,2003,,,,c60f08809,customer1301
2670,2670,60001142,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,27ec312ebfcf619cca96bb789330eebf9f06087988f1a1562294fc738a0eaa44e381,NTN,,,11,2006,,,,44a78b418,customer637
2671,2671,60001144,B2B,TGPP,KVTN,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,1f4e566f0f052d047900452bc8309fd6bedd9fd347,PYN,,,10,2003,,,,c8f41487b,customer518
2672,2672,60001145,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,7102071ef4978c18f5ca01ab575fbe9f7947e225c3c8e9,LĐG,,,11,2006,,,,20100325a,customer541
2673,2673,60001155,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,b8992d323f7a2d4c0d0559ac22bb529e6d02bffe96e9,LĐG,,,8,2006,,,,fa26071da,customer474
2674,2674,60001156,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,18c6f7eb1ad26ad2390ef17e289c84cd2785690f3b,NTN,,,3,1998,,,,3470554d2,customer292
2675,2675,60001157,B2B,TGPP,KVTN,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1df0eb72c470af9f3c419b6a7ee54f240b8fe7819,NTN,,,4,2001,,,,e1417a097,customer708
2676,2676,60001197,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,1f6ee913bd3214c1d840802d7714afd8f,NAN,,,1,2004,,,,a01360673,customer1881
2677,2677,60001201,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,3c8fe57c6150d994c7e4bd4e20da4e687,NAN,,,4,2004,,,,42d9389c0,customer596
2678,2678,60001203,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,443e1616f74f74376c59f21005b57ea19f6ae8bf724dd7,NAN,,,7,2001,,,,bcb74c27b,customer35
2679,2679,60001207,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,8999bdafd088a0f2d318d224a153ca0978af540f442e00d,NAN,,,10,2000,,,,4dc96e56c,customer1899
2680,2680,60001208,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1b8ee0136336a0e5e17f72fd7f5c6a9d1dad78343b,NAN,,,12,2004,,,,fbe5f0bd0,customer1952
2681,2681,60001215,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,6a5f91512b073d65b0f1cf2fbf823ccf2de63a3f555ee091,NAN,,,1,2002,,,,3f34ba79b,customer992
2682,2682,60001217,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,1d2fc4197a7bf82038eda5407d25986597a7acff93a1289,NAN,,,10,2001,,,,6a0554847,customer1677
2683,2683,60001219,B2B,TGPP,KVMB,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,113cd3cf14498c08741c0d5c16c4ef161d,NAN,,,4,2009,,,,4233eb98d,customer993
2684,2684,60001220,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Store In Store,Nông thôn,CNMB,9e9980da801a71d2c9d9446f2f10ed7d4d16ab436770a55,NAN,,,9,2010,,,,1c537b33a,customer170
2685,2685,60001221,B2B,TGPP,KVMB,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMB,11a624505ba8fd2300b5323cb595c47dccc8693119f3,HTH,,,2,1997,,,,0c1337983,customer306
2686,2686,60001223,B2B,TGPP,KVMB,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMB,7783ebd94f20deb5704f0123f6995aa9ddbb7ec8b,HTH,,,7,1999,Closed,Closed,,44f28fc8b,customer1153
2687,2687,60001229,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,73ca08bb04677bc12999f9cf334820c1113b4589d5,QNM,,,3,1995,,,,6f83f4568,customer1848
2688,2688,60001231,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,f98ec203064a9aff814fbac2f4e5de27cb9fbe727449,QNM,,,7,2000,,,,e78a84370,customer998
2689,2689,60001232,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,14f8846a8ff5d94063a880ed62c9f9da91568eee75d4d3,QNM,,,5,1996,,,,362fa84fb,customer2034
2690,2690,60001234,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,27a61bb9c7eb3abde1d8d166b07591f49820b7cbc977,QNM,,,12,1994,,,,3aabbaafb,customer1180
2691,2691,60001235,B2B,TGPP,KVMTR,Cấp 2,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,4529c9fafbd2ccce5210d0fb894b4a102a4fded205,QNM,,,11,1997,,,,2ff2b01ab,customer1130
2692,2692,60001236,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1243849987d6c648eb67dd2ff10eb5a2d492676d2b28cff,QNM,,,6,1996,,,,3026235b6,customer207
2693,2693,60001241,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,37ecfdf32187764f32abbb09c627639c9c7cce2c84c4572ebb,QNM,,,1,2000,,,,d66fc691a,customer1206
2694,2694,60001248,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,1a223f475be005ae13445181a368c2bf4aebaff4e52c963e1,QNM,,,8,2001,,,,58a8ced73,customer721
2695,2695,60001256,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,e28321b6c2d99983ab1ab909444c5a8acea71fe89ee92c701,QNM,,,9,2005,,,,7b165c25f,customer1071
2696,2696,60001257,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,9f0f173e4870335d6be2cee2232a0a839b2e7c4537dccea9,QNM,,,10,2005,,,,995197d1d,customer288
2697,2697,60001264,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,6584f0e31e64b19c0b8dac37349bad65a17cc2be47fb,ĐNG,,,7,1998,,,,02003980e,customer405
2698,2698,60001265,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,5e78c7d6d26d6542bfab1f018ddaf22c259612d788f,ĐNG,,,8,1995,,,,697997988,customer565
2699,2699,60001268,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,4388070913efd12d545e8a82a5aeb4d2acacc497,ĐNG,,,3,2006,,,,55ac40321,customer1229
2700,2700,60001269,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,TT hành chính kinh tế,CNMTR-TN,2a7182701a681a2a532a8d4b880d31354c25ad1ab7dbb,ĐNG,,,8,2001,,,,9a4cb1dab,customer1736
2701,2701,60001278,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,6524d1ebdc643a66b9ee39b8fdea49b26aa21e194b,ĐNG,,,8,2006,,,,2180cfd83,customer1789
2702,2702,60001279,B2B,TGPP,KVMTR,Cấp 1,Đại lý,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,95f6b50b8b8d5ea7054e197ab77a99b9b956802cf,ĐNG,,,7,2007,,,,b8db557d7,customer1691
2703,2703,60001286,B2B,TGPP,KVMTR,Còn lại,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,7cdd2681b75846ecd13a3bde100fef2f7ebae44db8861615537,QBH,,,1,1998,,,,fc1944a2b,customer430
2704,2704,60001287,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,31227a7d268e9be73bd41c46290c754d5268fb6ea5d,QBH,,,4,1998,,,,d6c6865f6,customer275
2705,2705,60001288,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,130852d6bd21a3b80be52035a59181e9c60b6068f489f6fb,QBH,,,1,2000,,,,794f0edd8,customer577
2706,2706,60001289,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,2bd0e2ffe4b41865f192e2cfa04d40d997d5c0f85e43c7,QBH,,,4,2000,,,,056bd098f,customer385
2707,2707,60001290,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,d4beabe9a78cbd3e3313f83307f3c957cd4cb0504a81,QBH,,,3,2001,,,,43f80e1ea,customer1415
2708,2708,60001293,B2B,TGPP,KVMTR,Còn lại,Đại lý,Mua đứt bán đoạn,,Độc lập,Nông thôn,CNMTR-TN,168a3a17764bede63af2ef7688739dd2704cc89d4db,QBH,,,8,2003,,,,04946638c,customer1811
2709,2709,60001297,B2B,TGPP,KVMTR,Cấp 2,Cửa hàng chuyên doanh,Mua đứt bán đoạn,,Độc lập,Nội thành,CNMTR-TN,d28b0d32bd039dcb2abd5856f78f3eba9e28956954c93b,QTI,,,6,1997,,,,61a2420a6,customer1006
